sale_id,game_id,platform,publisher,developer,games_sold,years
455,2036,PS,Fox Interactive,Argonaut Games,3.56,1997
456,894,X360,Electronic Arts,EA DICE,3.54,2013
457,4392,PS2,Rockstar Games,Rockstar Leeds,3.54,2006
458,11614,PS2,Sony Computer Entertainment,Team Soho,3.54,2003
459,12237,PS,Eidos Interactive,Core Design Ltd.,3.54,1998
460,830,X360,Eidos Interactive,Rocksteady Studios,3.54,2009
461,610,X360,Ubisoft,Ubisoft Montreal,3.53,2010
462,5343,PS2,Electronic Arts,EA Redwood Shores,3.53,2001
463,6153,PS2,Eidos Interactive,Traveller's Tales,3.53,2005
464,9298,X360,Capcom,Capcom,3.53,2009
465,9576,PS,THQ,Avalanche Software,3.52,2000
466,7652,PS4,2K Sports,Visual Concepts,3.52,2016
467,3673,X360,EA Sports,EA Canada,3.52,2010
468,10652,PS,Sony Computer Entertainment,Insomniac Games,3.52,1999
469,6089,X360,Valve Corporation,Certain Affinity / Valve Software,3.52,2008
470,2771,SNES,Nintendo,Rare Ltd.,3.51,1996
471,3476,X360,Microsoft Game Studios,Lionhead Studios,3.5,2008
472,3751,PS4,Square Enix,Square Enix,3.5,2020
473,6006,NES,Nintendo,Irem Software Engineering,3.5,1985
474,9296,PS,Capcom,Capcom,3.5,1999
475,13148,PC,Blizzard Entertainment,Blizzard Entertainment,3.5,2007
476,3679,PS2,EA Sports,EA Canada,3.49,2003
477,8681,DS,Nintendo,ChunSoft,3.49,2006
478,7231,PS4,Warner Bros. Interactive Entertainment,NetherRealm Studios,3.49,2015
479,898,X360,Electronic Arts,EA Digital Illusions CE,3.48,2010
480,1218,X360,2K Games,Gearbox Software,3.48,2009
481,6535,DS,Sega,Sega,3.47,2009
482,3131,PC,Warner Bros. Interactive Entertainment,Techland,3.47,2016
483,4504,DS,Activision,Vicarious Visions,3.46,2008
484,2874,PS2,Atari,Dimps Corporation,3.46,2002
485,4623,XOne,Microsoft Studios,343 Industries,3.44,2014
486,6118,X360,Warner Bros. Interactive,Traveller's Tales,3.44,2008
487,11388,PS2,Namco,Namco,3.44,2002
488,3654,PS4,EA Sports,EA Canada,3.43,2013
489,424,3DS,Nintendo,Nintendo EAD,3.43,2015
490,6231,PS3,Sony Computer Entertainment,Media Molecule,3.43,2011
491,4385,PS,Rockstar Games,DMA Design,3.42,1999
492,2465,XOne,Activision,Bungie,3.41,2014
493,10575,PS2,Activision,Treyarch,3.41,2004
494,3438,GB,Nintendo,Nintendo,3.41,1991
495,11031,3DS,Nintendo,Nintendo,3.4,2016
496,13144,PC,Blizzard Entertainment,Blizzard Entertainment,3.4,2018
497,3677,PS2,EA Sports,EA Canada,3.4,2002
498,1984,PS,Sony Computer Entertainment,Eurocom Entertainment Software,3.39,2000
499,4159,XOne,Microsoft Studios,The Coalition,3.38,2016
500,11396,PSP,Namco Bandai,8ing/Raizing,3.37,2006
501,11582,PS4,Bethesda Softworks,Bethesda Softworks,3.36,2016
502,12913,PS4,Ubisoft,Ubisoft,3.36,2016
503,11776,N64,Nintendo,Nintendo EAD,3.36,2000
504,13269,PS,Acclaim Entertainment,Iguana Entertainment,3.36,1998
505,13384,DS,Nintendo,Artoon,3.36,2006
506,602,X360,Ubisoft,Ubisoft Montreal,3.34,2013
507,7653,PS4,2K Sports,Visual Concepts,3.34,2017
508,992,Wii,Nintendo,Nintendo EAD,3.34,2007
509,9582,PS,THQ,n-Space,3.34,1998
510,6326,GC,Nintendo,Nintendo EAD,3.33,2001
511,5346,PS2,Electronic Arts,Eurocom Entertainment Software,3.33,2002
512,9148,PS2,Sony Computer Entertainment,Insomniac Games,3.33,2002
513,10723,PS2,LucasArts,The Collective,3.32,2005
514,6648,PS2,Rockstar Games,Remedy Entertainment,3.31,2001
515,6395,PS4,EA Sports,EA Tiburon,3.3,2015
516,13146,PC,Blizzard Entertainment,Blizzard Entertainment,3.3,2016
517,13149,PC,Activision Blizzard,Blizzard Entertainment,3.3,2014
518,2234,PC,Namco Bandai Games,From Software,3.29,2016
519,2236,PC,Namco Bandai Games,From Software,3.29,2012
520,11805,PS2,Electronic Arts,"Hypnos Entertainment, Inc.",3.28,2003
521,4602,PC,Valve Software,Valve Corporation,3.28,2007
522,6396,PS4,EA Sports,EA Tiburon,3.28,2016
523,12465,PS2,Activision,Luxoflux,3.27,2003
524,4363,PSP,Sony Computer Entertainment,Polyphony Digital,3.27,2009
525,3570,PS3,Ubisoft,Ubisoft Montreal,3.27,2012
526,4293,PSP,Sony Computer Entertainment,Ready at Dawn,3.26,2008
527,3656,XOne,EA Sports,EA Canada,3.25,2015
528,11384,PS,Namco,Namco,3.24,1995
529,3837,DS,Nintendo,Bandai Namco Games,3.23,2007
530,25,PS,Electronic Arts,Black Ops Entertainment,3.21,1999
531,6042,PS3,Rockstar Games,Team Bondi,3.21,2011
532,808,NES,Nintendo,Nintendo,3.2,1985
533,2490,PS4,Sony Interactive Entertainment,Quantic Dream,3.2,2018
534,2933,NES,Enix,ChunSoft,3.2,1992
535,2952,SNES,Enix,Heart Beat,3.2,1995
536,5803,SNES,Nintendo,Rare Ltd.,3.2,1995
537,13267,PS,THQ,Yuke's,3.2,2000
538,6923,PS4,Warner Bros. Interactive Entertainment,Monolith Productions,3.19,2014
539,602,PS4,Ubisoft,Ubisoft Montreal,3.19,2013
540,8454,DS,Nintendo,Nintendo EAD,3.18,2008
541,3302,PS2,Atari,Shiny Entertainment,3.18,2003
542,603,PS4,Ubisoft,Ubisoft Quebec,3.18,2018
543,3512,PS3,Bethesda Softworks,Obsidian Entertainment,3.17,2010
544,10448,PS2,Sega,Sonic Team,3.16,2004
545,1807,DS,Disney Interactive Studios,1st Playable Productions,3.14,2008
546,3669,PS2,EA Sports,EA Canada,3.14,2007
547,3658,XOne,EA Sports,EA Vancouver,3.14,2017
548,10574,PS,Activision,Neversoft Entertainment,3.13,2000
549,7768,PS,Electronic Arts,EA Canada,3.12,1998
550,11575,PS3,Bethesda Softworks,4J Studios,3.12,2007
551,10719,N64,LucasArts,LucasArts,3.12,1999
552,11390,PS3,Namco Bandai,Namco Bandai Games,3.12,2009
553,13378,GB,Nintendo,Game Freak,3.12,1992
554,9299,PS3,Capcom,Capcom,3.12,2012
555,12204,PS4,Ubisoft,Ubisoft Paris,3.12,2017
556,7648,X360,2K Sports,Visual Concepts,3.11,2012
557,12111,XOne,Electronic Arts,Respawn Entertainment,3.11,2014
558,6565,Wii,Nintendo,"Nd Cube Co., Ltd.",3.11,2012
559,6628,X360,Electronic Arts,BioWare Edmonton,3.1,2010
560,11777,3DS,Nintendo,GREZZO,3.09,2015
561,6402,PS2,EA Sports,EA Sports,3.08,2001
562,13121,NES,Bandai,Bandai,3.08,1987
563,6118,Wii,Warner Bros. Interactive,Traveller's Tales,3.08,2008
564,9656,X360,THQ,Volition Inc.,3.07,2008
565,2763,GB,Nintendo,Nintendo EAD,3.07,1994
566,11941,PC,Electronic Arts,Maxis,3.07,2002
567,1474,XOne,Activision,Infinity Ward,3.07,2013
568,6118,DS,Warner Bros. Interactive,Traveller's Tales,3.06,2008
569,1219,X360,2K Games,Gearbox Software,3.06,2013
570,7843,WiiU,Nintendo,Nintendo,3.05,2013
571,6008,X360,Activision,Luxoflux,3.05,2008
572,6629,X360,Electronic Arts,BioWare,3.04,2012
573,9350,DS,Nintendo,Nintendo SPD Group No.1,3.04,2009
574,6857,PS4,Konami Digital Entertainment,Kojima Productions,3.04,2015
575,9175,PS,Ubisoft,Ubisoft Montpellier,3.03,1995
576,12222,XB,Ubisoft,Ubisoft,3.02,2002
577,6955,NES,Nintendo,Nintendo IRD,3.02,1987
578,8937,DS,Nintendo,Level 5,3.02,2010
579,13255,PS2,THQ,Yuke's Future Media Creators,3.02,2002
580,2620,Wii,Disney Interactive Studios,Junction Point Studios,3.02,2010
581,5812,PS3,Sony Computer Entertainment,Guerrilla Games,3.02,2009
582,27,NS,Nintendo,Nintendo EPD,3.01,2017
583,2060,PC,Electronic Arts,Crytek,3,2007
584,2285,PC,Bohemia Interactive,Unknown,3,2012
585,3474,XB,Microsoft Game Studios,Big Blue Box,3,2004
586,4158,X360,Microsoft Studios,Epic Games,3,2011
587,4792,PS3,Sony Computer Entertainment,Quantic Dream,3,2010
588,5830,X360,Microsoft Game Studios,Rare Ltd.,3,2010
589,7280,PS3,Sony Computer Entertainment,Evolution Studios,3,2007
590,10436,Wii,Sega,Sonic Team,3,2007
591,10459,DS,Sega,Dimps Corporation,3,2005
592,10524,PC,Keen Software House,Keen Software House,3,2019
593,12294,PC,Runic Games,Runic Games,3,2012
594,12852,PC,Blizzard Entertainment,Blizzard Entertainment,3,1996
595,13257,PS2,THQ,Yuke's,3,2005
596,5901,DS,Nintendo,HAL Laboratory,2.99,2008
597,10682,SNES,Nintendo,Argonaut Games,2.99,1993
598,11936,PC,Electronic Arts,Maxis,2.99,2000
599,13167,PS2,Konami,Konami Computer Entertainment Tokyo,2.99,2003
600,3570,X360,Ubisoft,Ubisoft Montreal,2.98,2012
601,6585,DS,Nintendo,Nintendo Software Technology Corporation,2.98,2010
602,10900,DS,Nintendo,syn Sophia,2.98,2009
603,11042,PC,Unknown,Team Meat,2.97,2010
604,13362,3DS,Nintendo,Level 5,2.97,2015
605,11785,DS,Nintendo,Nintendo EAD,2.96,2009
606,898,PS3,Electronic Arts,EA Digital Illusions CE,2.96,2010
607,4919,PS2,Eidos Interactive,IO Interactive,2.96,2002
608,13364,3DS,Nintendo,Level 5,2.95,2017
609,10859,X360,Capcom,Capcom / Dimps Corporation,2.95,2009
610,10398,PS2,Sony Computer Entertainment,Zipper Interactive,2.94,2003
611,13257,PS2,THQ,Yuke's,2.94,2005
612,3792,3DS,Nintendo,Intelligent Systems,2.94,2016
613,12917,N64,Nintendo,Nintendo EAD,2.94,1996
614,8309,GBA,Namco,Mass Media,2.94,2001
615,8694,DS,Nintendo,HAL Laboratory,2.93,2006
616,6393,X360,EA Sports,EA Tiburon,2.93,2012
617,2788,PS4,Bethesda Softworks,id Software,2.92,2016
618,6627,X360,Microsoft Game Studios,BioWare Edmonton,2.91,2007
619,3655,X360,EA Sports,EA Canada,2.91,2014
620,1961,PC,Sierra Entertainment,Turtle Rock Studios,2.9,2004
621,2875,PS2,Atari,Dimps Corporation,2.9,2003
622,3733,SNES,Square,SquareSoft,2.9,1994
623,7219,PS3,Warner Bros. Interactive Entertainment,NetherRealm Studios,2.9,2011
624,13169,PS2,Konami,Konami Computer Entertainment Tokyo,2.9,2004
625,9880,X360,Sega,Sumo Digital,2.89,2008
626,1932,Wii,Majesco,Office Create,2.89,2007
627,4982,PS2,Sony Computer Entertainment,Clap Hanz,2.89,2002
628,1473,PS2,Activision,Spark Unlimited,2.89,2004
629,11212,PS,989 Studios,Eidetic,2.88,1999
630,5119,DS,Ubisoft,Visual Impact,2.87,2007
631,3804,NS,Nintendo,Intelligent Systems,2.87,2019
632,6415,PS4,2K Games,Hangar 13,2.87,2016
633,10909,PC,Unknown Worlds Entertainment,Unknown Worlds Entertainment,2.87,2018
634,1844,PS,Sony Computer Entertainment,Codemasters,2.87,2000
635,12987,Wii,Nintendo,Nintendo EAD,2.86,2008
636,11573,XB,Bethesda Softworks,Bethesda Softworks,2.86,2002
637,8875,PC,Introversion Software,Introversion Software,2.86,2015
638,610,PS3,Ubisoft,Ubisoft Montreal,2.85,2010
639,1877,PC,Virgin Interactive,Westwood Studios,2.85,1996
640,3441,SNES,Nintendo,Nintendo EAD,2.85,1991
641,13387,N64,Nintendo,Nintendo EAD,2.85,1998
642,11987,PC,Telltale Games,Telltale Games,2.85,2012
643,6891,GC,Nintendo,Retro Studios,2.84,2002
644,13565,Wii,Majesco,"Pipeworks Software, Inc.",2.83,2011
645,6390,X360,EA Sports,EA Tiburon,2.83,2009
646,1021,X360,2K Games,2K Australia / 2K Boston,2.83,2007
647,6568,3DS,Nintendo,"Nd Cube Co., Ltd.",2.83,2013
648,13385,GBA,Nintendo,Nintendo EAD,2.83,2002
649,13256,PS2,THQ,Yuke's,2.83,2004
650,3786,GBA,THQ,Vicarious Visions,2.82,2003
651,6692,PS3,Electronic Arts,EA Los Angeles,2.82,2010
652,2520,PS4,Blizzard Entertainment,Blizzard Entertainment,2.82,2014
653,11771,GBA,Nintendo,"Flagship Co., Ltd. / Nintendo EAD",2.82,2002
654,4363,PSN,Sony Computer Entertainment,Polyphony Digital,2.82,2009
655,7774,PS3,Electronic Arts,Criterion Games,2.81,2010
656,5126,DS,Ubisoft,Virtual Toys / Lexis Numerique,2.81,2007
657,5814,PS3,Sony Computer Entertainment,Guerrilla Games,2.81,2011
658,4921,PC,Square Enix,IO Interactive,2.81,2012
659,13254,PS2,THQ,Yuke's,2.8,2003
660,2951,SNES,Enix,ChunSoft,2.8,1992
661,5193,PC,Unknown,Hammerpoint Interactive,2.8,2012
662,11389,PS2,Namco,Namco,2.8,2005
663,4980,PS,Sony Computer Entertainment,Camelot Software Planning,2.79,1998
664,12433,PC,Frozenbyte,Frozenbyte,2.79,2011
665,10310,Wii,Activision,Toys for Bob,2.79,2011
666,118,PS,Sony Computer Entertainment,Traveller's Tales,2.79,1998
667,13268,PS2,THQ,Yuke's,2.79,2001
668,7229,PS,Midway Games,Avalanche Software,2.79,1996
669,7716,PS2,EA Sports BIG,NuFX,2.79,2001
670,5328,PS2,Sony Computer Entertainment,Naughty Dog,2.78,2003
671,9156,PS2,Sony Computer Entertainment,Insomniac Games,2.78,2003
672,11892,PS2,Electronic Arts,Edge of Reality,2.77,2003
673,10757,X360,LucasArts,LucasArts,2.77,2008
674,9660,X360,THQ,Volition Inc.,2.77,2011
675,2773,3DS,Nintendo,Monster Games,2.76,2013
676,7005,2600,Atari,Atari,2.76,1981
677,893,PC,Electronic Arts,Dice,2.76,2011
678,11517,PC,Nicalis,Nicalis,2.76,2014
679,6579,NS,Nintendo,Camelot Software Planning,2.75,2018
680,9291,PS,Capcom,Capcom,2.75,1996
681,7777,PS3,Electronic Arts,Criterion Games,2.74,2012
682,11460,DS,Nintendo,Nintendo,2.74,2006
683,6042,X360,Rockstar Games,Team Bondi,2.73,2011
684,6888,NES,Nintendo,Nintendo R&D1,2.73,1987
685,9379,NS,Nintendo,Nintendo EPD,2.73,2019
686,3578,PS4,Ubisoft,Ubisoft Montreal,2.73,2016
687,8714,NS,Nintendo,Game Freak,2.73,2018
688,8296,XOne,Blizzard Entertainment,Blizzard Entertainment,2.72,2016
689,7765,PS4,Electronic Arts,Ghost Games,2.72,2015
690,6393,PS3,EA Sports,EA Tiburon,2.71,2012
691,10289,X360,EA Sports,EA Black Box,2.71,2010
692,12219,XOne,Ubisoft,Ubisoft Montreal,2.71,2015
693,2713,PC,Focus Home Interactive,Unknown,2.71,2015
694,6392,X360,EA Sports,EA Tiburon,2.7,2011
695,52,PC,Sunflowers,Max Design,2.7,2000
696,2318,XOne,Microsoft Studios,Capcom,2.7,2013
697,6556,N64,Nintendo,Hudson Soft,2.7,1999
698,13147,PC,Blizzard Entertainment,Blizzard Entertainment,2.7,2012
699,1465,X360,Activision,Treyarch,2.7,2006
700,6149,PS2,LucasArts,Traveller's Tales,2.69,2006
701,6391,X360,EA Sports,EA Tiburon,2.69,2010
702,1369,PS2,Electronic Arts,Criterion Games,2.68,2004
703,7218,GEN,Arena Entertainment,Probe Entertainment Limited,2.67,1993
704,4617,X360,Microsoft Game Studios,Ensemble Studios,2.67,2009
705,1464,PS2,Activision,Treyarch,2.67,2005
706,6692,PS,Electronic Arts,DreamWorks Interactive,2.67,1999
707,4509,X360,Activision,Neversoft Entertainment,2.66,2008
708,13255,PS2,THQ,Yuke's,2.66,2002
709,3771,PS3,Square Enix,Square Enix,2.66,2012
710,6694,PSP,Electronic Arts,Team Fusion,2.66,2006
711,4657,DS,Buena Vista,DC Studios,2.65,2006
712,7783,PS3,Electronic Arts,Slightly Mad Studios,2.65,2009
713,12222,PS2,Ubisoft,Ubisoft,2.65,2003
714,10753,N64,Nintendo,LucasArts,2.65,1996
715,11022,NES,Nintendo,Nintendo EAD,2.65,1986
716,158,PS2,Namco,Namco,2.64,2001
717,6692,X360,Electronic Arts,EA Los Angeles,2.64,2010
718,7647,X360,2K Sports,Visual Concepts,2.64,2011
719,6932,PS2,Rockstar Games,Angel Studios,2.63,2000
720,7648,PS3,2K Sports,Visual Concepts,2.63,2012
721,6528,3DS,Nintendo,AlphaDream Corporation,2.63,2013
722,7654,PS4,2K Sports,Visual Concepts,2.63,2018
723,3332,PS2,Sega,Visual Concepts,2.62,2004
724,6397,PS4,EA Sports,EA Tiburon,2.62,2017
725,3672,X360,EA Sports,EA Canada,2.62,2009
726,6230,PSP,Sony Computer Entertainment,SCEE Cambridge,2.61,2009
727,4680,PS2,Electronic Arts,Eurocom Entertainment Software,2.61,2002
728,6575,Wii,Nintendo,Next Level Games,2.6,2007
729,7152,3DS,Capcom,Capcom,2.6,2013
730,10868,GEN,Sega,Sega,2.6,1990
731,4391,X360,Rockstar Games,Rockstar North,2.6,2009
732,6151,X360,LucasArts,Traveller's Tales,2.59,2007
733,6539,NS,Ubisoft,Ubisoft Milan,2.59,2017
734,12232,XOne,Ubisoft,Massive Entertainment,2.59,2016
735,3670,PS3,Electronic Arts,EA Canada,2.59,2008
736,7701,PS2,EA Sports,EA Canada,2.59,2004
737,5007,PC,Devolver Digital,Dennaton Games,2.58,2012
738,822,PC,Warner Bros. Interactive Entertainment,Supergiant Games,2.58,2011
739,13250,PS2,THQ,Yuke's,2.58,2006
740,10307,Wii,Activision,Toys for Bob,2.58,2012
741,9161,PS2,Sony Computer Entertainment,Insomniac Games,2.57,2004
742,6387,PS2,EA Sports,EA Tiburon,2.57,2007
743,1810,DS,Nintendo,Agenda,2.57,2006
744,7649,X360,2K Sports,Visual Concepts,2.57,2013
745,9153,PS3,Sony Computer Entertainment,Insomniac Games,2.57,2007
746,4980,PS,Sony Computer Entertainment,Camelot Software Planning,2.56,1998
747,2858,X360,Electronic Arts,BioWare Edmonton,2.56,2009
748,5899,NS,Nintendo,HAL Laboratory,2.56,2018
749,5908,3DS,Nintendo,HAL Laboratory,2.56,2014
750,3656,PS3,EA Sports,EA Canada,2.55,2015
751,8703,N64,Nintendo,HAL Laboratory,2.54,2001
752,6388,X360,EA Sports,EA Tiburon,2.54,2008
753,10530,2600,Atari,Atari,2.53,1978
754,2012,PS2,Acclaim Entertainment,Hitmaker,2.52,2001
755,2915,PS4,Namco Bandai Games,Dimps Corporation,2.52,2016
756,8436,N64,Rare,Rare Ltd.,2.52,2000
757,12234,PS3,Square Enix,Crystal Dynamics,2.51,2013
758,6931,PS3,Rockstar Games,Rockstar San Diego,2.5,2008
759,8457,PS2,Konami,Konami,2.5,2008
760,6612,X360,Activision,Raven Software,2.5,2006
761,1041,PC,Electronic Arts,Lionhead Studios,2.5,2001
762,2032,PSP,Square Enix,Square Enix,2.5,2008
763,2159,X360,MTV Games,Harmonix Music Systems,2.5,2010
764,2514,PC,Blizzard Entertainment,Blizzard Entertainment,2.5,1996
765,2876,PS2,Atari,Dimps Corporation,2.5,2004
766,2930,NES,Enix,ChunSoft,2.5,1990
767,3568,PC,Ubisoft,Crytek,2.5,2004
768,3739,PS,Sony Computer Entertainment,SquareSoft,2.5,1998
769,3913,XOne,Microsoft Studios,Playground Games,2.5,2016
770,12854,PC,Blizzard Entertainment,Blizzard Entertainment,2.5,2003
771,9391,PC,Square Enix,Crystal Dynamics,2.49,2016
772,3127,PC,Hitbox Team,Hitbox Team,2.49,2012
773,9480,XB,Rockstar Games,Rockstar North,2.49,2003
774,7650,PS4,2K Sports,Visual Concepts,2.49,2014
775,4118,Wii,Midway Games,JGI Entertainment,2.49,2007
776,7233,PS2,Midway Games,Midway,2.49,2002
777,3093,PC,Trendy Entertainment,Trendy Entertainment,2.48,2011
778,6558,N64,Nintendo,Hudson Soft,2.48,2000
779,9660,PS3,THQ,Volition Inc.,2.48,2011
780,12242,PS,Eidos Interactive,Core Design Ltd.,2.48,1999
781,604,XOne,Ubisoft,Ubisoft Montreal,2.47,2017
782,8985,X360,Disney Interactive Studios,Black Rock Studio,2.47,2008
783,9451,X360,MTV Games,Harmonix Music Systems,2.47,2007
784,6970,PSV,Sony Computer Entertainment America,4J Studios,2.47,2014
785,882,PC,Electronic Arts,Digital Illusions CE,2.47,2002
786,12886,DS,Nintendo,Intelligent Systems,2.47,2005
787,9322,PS3,Sony Computer Entertainment,Insomniac Games,2.47,2008
788,831,PC,Warner Bros. Interactive,Rocksteady Studios,2.47,2011
789,6395,XOne,EA Sports,EA Tiburon,2.47,2015
790,6560,GC,Nintendo,Hudson Soft,2.46,2002
791,8361,3DS,Nintendo,Intelligent Systems,2.46,2012
792,3131,PS4,Warner Bros. Interactive,Techland,2.45,2015
793,2234,PS4,Namco Bandai Games,From Software,2.45,2016
794,6128,Wii,Warner Bros. Interactive,Traveller's Tales,2.45,2010
795,12542,Wii,THQ,"Pipeworks Software, Inc.",2.44,2010
796,6396,XOne,EA Sports,EA Tiburon,2.44,2016
797,12519,PS,Sony Computer Entertainment,SingleTrac,2.44,1996
798,11931,PS2,Electronic Arts,Maxis,2.43,2003
799,7767,PSP,Electronic Arts,EA Black Box,2.42,2006
800,5082,NES,Nintendo,Nintendo,2.42,1988
801,10431,DC,Sega,Sonic Team,2.42,1999
802,12221,X360,Ubisoft,Ubisoft Montreal,2.42,2008
803,4287,PS3,Sony Computer Entertainment,Bluepoint Games,2.42,2009
804,5834,X360,Microsoft Studios,Frontier Developments,2.41,2011
805,8887,PS3,Konami,Konami,2.41,2010
806,678,PS2,Sony Computer Entertainment,Rainbow Studios,2.41,2001
807,8670,GC,Nintendo,Genius Sonority Inc.,2.41,2004
808,7651,XOne,2K Sports,Visual Concepts,2.41,2015
809,4620,X360,Microsoft Studios,343 Industries,2.41,2011
810,7782,PS2,Electronic Arts,EA Black Box,2.41,2007
811,11465,PS,Jaleco,Atlus Co.,2.4,1996
812,3921,XOne,Microsoft Studios,Turn 10 Studios,2.4,2013
813,6931,X360,Rockstar Games,Rockstar San Diego,2.4,2008
814,1883,PC,Westwood Studios,Westwood Studios,2.4,1999
815,2566,PS,Capcom,Capcom Production Studio 4,2.4,1999
816,3745,SNES,Square,SquareSoft,2.4,1992
817,7158,PSP,Capcom,Capcom,2.4,2007
818,8904,NES,Nintendo,TRY Corporation,2.4,1987
819,12023,PC,Electronic Arts,Bullfrog Productions,2.4,1997
820,4292,PS3,Sony Computer Entertainment,SCEA Santa Monica Studio,2.4,2013
821,6391,PS3,EA Sports,EA Tiburon,2.4,2010
822,834,PS3,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,2.4,2013
823,3972,GBA,Konami,Konami,2.39,2001
824,13564,X360,Majesco,"Pipeworks Software, Inc.",2.39,2010
825,6533,Wii,Sega,Sega,2.39,2011
826,7127,PC,Hasbro Interactive,Unknown,2.39,1995
827,7225,GEN,Acclaim Entertainment,Probe Entertainment Limited,2.39,1994
828,4495,PS2,RedOctane,Harmonix Music Systems,2.38,2005
829,2297,X360,Deep Silver,Techland,2.38,2011
830,12932,N64,THQ,Aki Corp.,2.38,1998
831,9149,PS4,Sony Interactive Entertainment,Insomniac Games,2.38,2016
832,13447,PS2,Konami,Konami,2.38,2003
833,6387,X360,EA Sports,EA Tiburon,2.37,2007
834,11685,PS2,THQ,Heavy Iron Studios,2.37,2004
835,12273,PS2,Activision,Neversoft Entertainment,2.37,2004
836,6390,PS3,EA Sports,EA Tiburon,2.37,2009
837,12606,PS4,Sony Interactive Entertainment,Naughty Dog,2.37,2017
838,10468,PS3,Sega,Backbone Entertainment,2.36,2009
839,10323,PC,Square Enix,United Front Games,2.36,2012
840,5914,GB,Nintendo,HAL Laboratory,2.36,1995
841,8685,GBA,Nintendo,ChunSoft,2.36,2006
842,2466,XOne,Activision,Bungie,2.35,2017
843,2781,GB,Nintendo,Rare Ltd.,2.35,1996
844,2937,GB,Eidos Interactive,TOSE,2.35,1999
845,8696,DS,Nintendo,HAL Laboratory,2.35,2008
846,11391,PS4,Namco Bandai Games,Namco Bandai Games,2.35,2017
847,12889,Wii,Nintendo,Intelligent Systems,2.35,2007
848,6131,Wii,LucasArts,Traveller's Tales,2.35,2008
849,6137,X360,Warner Bros. Interactive Entertainment,Traveller's Tales,2.34,2013
850,13249,PS2,THQ,Yuke's Media Creations,2.34,2007
851,2857,PS4,Electronic Arts,BioWare Edmonton,2.34,2014
852,5832,X360,Microsoft Studios,Rare Ltd.,2.33,2011
853,6406,X360,EA Sports,EA Tiburon,2.33,2013
854,577,DS,Nintendo,Headstrong Games,2.33,2010
855,7404,Wii,Ubisoft,Ubisoft,2.32,2008
856,602,XOne,Ubisoft,Ubisoft Montreal,2.32,2013
857,6576,Wii,Nintendo,Bandai Namco Games / NOW Production,2.32,2008
858,6578,N64,Nintendo,Camelot Software Planning,2.32,2000
859,13367,3DS,Nintendo,Level 5,2.32,2018
860,4384,PS,Take-Two Interactive,DMA Design,2.32,1998
861,5345,PS2,Electronic Arts,EA Redwood Shores,2.31,2004
862,6414,PC,2K Games,Illusion Softworks,2.31,2010
863,7773,PS,Electronic Arts,EA Canada,2.31,1999
864,6555,SNES,Nintendo,Intelligent Systems,2.31,1992
865,11787,WiiU,Nintendo,Nintendo EAD,2.31,2013
866,11909,X360,Electronic Arts,The Sims Studio,2.31,2010
867,1938,PS,989 Studios,Idol Minds Digital Entertainment,2.31,1998
